start.labels,start.properties.name,start.properties.userId,relationship.identity,relationship.start,relationship.end,relationship.properties.rating,relationship.properties.timestamp
['User'],Aaron Castro,30,25747,9174,1543,5.0,945114883
['User'],Aaron Castro,30,25746,9174,1542,5.0,945294381
['User'],Aaron Castro,30,25749,9174,1549,4.0,945294381
['User'],Aaron Castro,30,25748,9174,1546,4.0,986738498
['User'],Aaron Castro,30,25751,9174,1575,4.0,945294641
['User'],Aaron Castro,30,25750,9174,1563,3.0,945116252
['User'],Aaron Castro,30,25736,9174,1528,4.0,945123854
['User'],Aaron Castro,30,25737,9174,1532,4.0,945113057
['User'],Aaron Castro,30,25738,9174,1533,4.0,948167081
['User'],Aaron Castro,30,25739,9174,1534,4.0,952885034
['User'],Aaron Castro,30,25740,9174,1535,5.0,945114883
['User'],Aaron Castro,30,25741,9174,1536,4.0,945114961
['User'],Aaron Castro,30,25742,9174,1537,4.0,945113844
['User'],Aaron Castro,30,25743,9174,1538,4.0,945123497
['User'],Aaron Castro,30,25728,9174,1472,2.0,1030334513
['User'],Aaron Castro,30,25729,9174,1474,1.0,948165859
['User'],Aaron Castro,30,25730,9174,1481,5.0,945122605
['User'],Aaron Castro,30,25731,9174,1495,4.0,945276249
['User'],Aaron Castro,30,25732,9174,1499,4.0,945278278
['User'],Aaron Castro,30,25733,9174,1505,4.0,945115864
['User'],Aaron Castro,30,25734,9174,1524,3.0,945296041
['User'],Aaron Castro,30,25735,9174,1526,4.0,945114192
['User'],Aaron Castro,30,26375,9174,4485,2.0,1043687080
['User'],Aaron Castro,30,26374,9174,4484,2.0,1043687080
['User'],Aaron Castro,30,26373,9174,4482,3.0,1043687080
['User'],Aaron Castro,30,26372,9174,4477,3.0,1043687080
['User'],Aaron Castro,30,26371,9174,4455,4.0,1042495022
['User'],Aaron Castro,30,26370,9174,4443,5.0,1040659119
['User'],Aaron Castro,30,26369,9174,4437,5.0,1043686934
['User'],Aaron Castro,30,26368,9174,4436,5.0,1041284703
['User'],Aaron Castro,30,26383,9174,4549,4.0,1055798009
['User'],Aaron Castro,30,26382,9174,4547,3.0,1048704049
['User'],Aaron Castro,30,26381,9174,4546,3.0,1048704049
['User'],Aaron Castro,30,26380,9174,4531,3.0,1049142071
['User'],Aaron Castro,30,26379,9174,4520,2.0,1046106675
['User'],Aaron Castro,30,26378,9174,4515,3.0,1055798065
['User'],Aaron Castro,30,26377,9174,4499,4.0,1043687015
['User'],Aaron Castro,30,26376,9174,4491,3.0,1043687014
['User'],Aaron Castro,30,26390,9174,4614,4.0,1055797910
['User'],Aaron Castro,30,26391,9174,4646,3.5,1055797818
['User'],Aaron Castro,30,26388,9174,4595,4.0,1049749117
['User'],Aaron Castro,30,26389,9174,4599,3.0,1049749117
['User'],Aaron Castro,30,26386,9174,4566,3.0,1049142105
['User'],Aaron Castro,30,26387,9174,4576,4.0,1049749056
['User'],Aaron Castro,30,26384,9174,4550,4.0,1049142167
['User'],Aaron Castro,30,26385,9174,4552,3.0,1049142157
['User'],Aaron Castro,30,26398,9174,4722,4.5,1060013871
['User'],Aaron Castro,30,26396,9174,4670,5.0,1055788246
['User'],Aaron Castro,30,26397,9174,4681,4.0,1055797789
['User'],Aaron Castro,30,26394,9174,4662,5.0,1055788276
['User'],Aaron Castro,30,26395,9174,4663,4.0,1055797723
['User'],Aaron Castro,30,26392,9174,4650,5.0,1055788249
['User'],Aaron Castro,30,26393,9174,4651,4.0,1055797845
['User'],Aaron Castro,30,26192,9174,3461,4.0,993305401
['User'],Aaron Castro,30,26193,9174,3462,4.0,998109431
['User'],Aaron Castro,30,26194,9174,3467,3.0,1039067403
['User'],Aaron Castro,30,26195,9174,3469,4.0,1039069100
['User'],Aaron Castro,30,26196,9174,3475,4.0,994456359
['User'],Aaron Castro,30,26197,9174,3480,4.0,995253235
['User'],Aaron Castro,30,26198,9174,3484,3.0,999310004
['User'],Aaron Castro,30,26199,9174,3497,2.0,1039067528
['User'],Aaron Castro,30,26200,9174,3505,5.0,994474005
['User'],Aaron Castro,30,26201,9174,3507,2.0,1039069165
['User'],Aaron Castro,30,26202,9174,3508,4.0,1039066447
['User'],Aaron Castro,30,26203,9174,3530,4.0,1000003813
['User'],Aaron Castro,30,26204,9174,3540,4.0,994458116
['User'],Aaron Castro,30,26205,9174,3541,5.0,994456957
['User'],Aaron Castro,30,26206,9174,3548,3.0,994457142
['User'],Aaron Castro,30,26207,9174,3554,4.0,1039067222
['User'],Aaron Castro,30,26177,9174,3406,4.0,994456359
['User'],Aaron Castro,30,26176,9174,3399,4.0,993305342
['User'],Aaron Castro,30,26179,9174,3417,4.0,994457484
['User'],Aaron Castro,30,26178,9174,3407,5.0,994456480
['User'],Aaron Castro,30,26181,9174,3426,3.0,994457827
['User'],Aaron Castro,30,26180,9174,3421,4.0,994456957
['User'],Aaron Castro,30,26183,9174,3438,5.0,1006149047
['User'],Aaron Castro,30,26182,9174,3427,4.0,990239709
['User'],Aaron Castro,30,26185,9174,3440,4.0,990924190
['User'],Aaron Castro,30,26184,9174,3439,5.0,993305296
['User'],Aaron Castro,30,26187,9174,3444,4.0,994458330
['User'],Aaron Castro,30,26186,9174,3442,3.0,994458606
['User'],Aaron Castro,30,26189,9174,3447,4.0,1039066094
['User'],Aaron Castro,30,26188,9174,3446,4.0,994457641
['User'],Aaron Castro,30,26191,9174,3453,3.0,1039066739
['User'],Aaron Castro,30,26190,9174,3449,5.0,990239742
['User'],Aaron Castro,30,26226,9174,3638,4.0,994458546
['User'],Aaron Castro,30,26227,9174,3642,1.0,994458003
['User'],Aaron Castro,30,26224,9174,3619,4.0,1039066094
['User'],Aaron Castro,30,26225,9174,3622,4.0,1039067284
['User'],Aaron Castro,30,26230,9174,3653,2.0,996950674
['User'],Aaron Castro,30,26231,9174,3654,5.0,994456636
['User'],Aaron Castro,30,26228,9174,3644,5.0,994456213
['User'],Aaron Castro,30,26229,9174,3647,3.0,994457962
['User'],Aaron Castro,30,26234,9174,3665,4.0,996939545
['User'],Aaron Castro,30,26235,9174,3675,4.0,996950608
['User'],Aaron Castro,30,26232,9174,3655,2.0,996950674
['User'],Aaron Castro,30,26233,9174,3661,4.0,997064028
['User'],Aaron Castro,30,26238,9174,3709,4.0,996950542
['User'],Aaron Castro,30,26239,9174,3710,4.0,996950542
['User'],Aaron Castro,30,26236,9174,3690,3.0,996950542
['User'],Aaron Castro,30,26237,9174,3703,4.0,1009339092
['User'],Aaron Castro,30,26211,9174,3559,4.0,1039066779
['User'],Aaron Castro,30,26210,9174,3558,3.0,994440115
['User'],Aaron Castro,30,26209,9174,3557,3.0,1039067434
['User'],Aaron Castro,30,26208,9174,3556,4.0,994457417
['User'],Aaron Castro,30,26215,9174,3566,4.0,1039066447
['User'],Aaron Castro,30,26214,9174,3565,4.0,1002770429
['User'],Aaron Castro,30,26213,9174,3564,3.0,994457641
['User'],Aaron Castro,30,26212,9174,3561,2.0,1039066699
['User'],Aaron Castro,30,26219,9174,3584,4.0,994458764
['User'],Aaron Castro,30,26218,9174,3582,5.0,994456213
['User'],Aaron Castro,30,26217,9174,3571,4.0,1039066670
['User'],Aaron Castro,30,26216,9174,3567,4.0,1009340636
['User'],Aaron Castro,30,26223,9174,3613,4.0,1039066538
['User'],Aaron Castro,30,26222,9174,3606,5.0,994457057
['User'],Aaron Castro,30,26221,9174,3587,2.0,1002770641
['User'],Aaron Castro,30,26220,9174,3585,3.0,1039067528
['User'],Aaron Castro,30,26132,9174,3183,2.0,994438640
['User'],Aaron Castro,30,26133,9174,3206,4.0,997488960
['User'],Aaron Castro,30,26134,9174,3217,4.0,995850415
['User'],Aaron Castro,30,26135,9174,3218,4.0,994279539
['User'],Aaron Castro,30,26128,9174,3132,4.0,1055788141
['User'],Aaron Castro,30,26129,9174,3157,4.0,986739319
['User'],Aaron Castro,30,26130,9174,3175,4.0,986008295
['User'],Aaron Castro,30,26131,9174,3179,5.0,986008260
['User'],Aaron Castro,30,26140,9174,3232,4.0,996950355
['User'],Aaron Castro,30,26141,9174,3233,2.0,1015714238
['User'],Aaron Castro,30,26142,9174,3234,5.0,1001961206
['User'],Aaron Castro,30,26143,9174,3238,4.0,1017012514
['User'],Aaron Castro,30,26136,9174,3224,4.0,986738419
['User'],Aaron Castro,30,26137,9174,3228,5.0,986738498
['User'],Aaron Castro,30,26138,9174,3229,5.0,994457943
['User'],Aaron Castro,30,26139,9174,3230,4.0,986738419
['User'],Aaron Castro,30,26117,9174,3029,3.0,986745621
['User'],Aaron Castro,30,26116,9174,3021,5.0,963756658
['User'],Aaron Castro,30,26119,9174,3050,4.0,968787421
['User'],Aaron Castro,30,26118,9174,3042,4.0,996418263
['User'],Aaron Castro,30,26113,9174,3005,4.0,960917609
['User'],Aaron Castro,30,26112,9174,2995,4.0,960918160
['User'],Aaron Castro,30,26115,9174,3019,4.0,986008260
['User'],Aaron Castro,30,26114,9174,3006,5.0,986739028
['User'],Aaron Castro,30,26125,9174,3100,4.0,994457359
['User'],Aaron Castro,30,26124,9174,3093,4.0,968787159
['User'],Aaron Castro,30,26127,9174,3116,4.0,968786587
['User'],Aaron Castro,30,26126,9174,3105,4.0,994455829
['User'],Aaron Castro,30,26121,9174,3067,3.0,1039065693
['User'],Aaron Castro,30,26120,9174,3060,2.0,968788764
['User'],Aaron Castro,30,26123,9174,3084,4.0,986738865
['User'],Aaron Castro,30,26122,9174,3078,4.0,965514373
['User'],Aaron Castro,30,26166,9174,3317,2.0,986738761
['User'],Aaron Castro,30,26167,9174,3327,1.0,1039070344
['User'],Aaron Castro,30,26164,9174,3313,4.0,986738613
['User'],Aaron Castro,30,26165,9174,3314,4.0,986738559
['User'],Aaron Castro,30,26162,9174,3304,4.0,985829845
['User'],Aaron Castro,30,26163,9174,3310,4.0,1039066670
['User'],Aaron Castro,30,26160,9174,3291,3.0,986738661
['User'],Aaron Castro,30,26161,9174,3297,4.0,986738559
['User'],Aaron Castro,30,26174,9174,3387,3.0,986008121
['User'],Aaron Castro,30,26175,9174,3397,5.0,990924261
['User'],Aaron Castro,30,26172,9174,3374,3.0,986738613
['User'],Aaron Castro,30,26173,9174,3386,3.0,1055785445
['User'],Aaron Castro,30,26170,9174,3358,4.0,986739319
['User'],Aaron Castro,30,26171,9174,3371,5.0,986008618
['User'],Aaron Castro,30,26168,9174,3328,5.0,994457943
['User'],Aaron Castro,30,26169,9174,3339,3.0,986008184
['User'],Aaron Castro,30,26151,9174,3256,3.0,986738661
['User'],Aaron Castro,30,26150,9174,3255,5.0,986735749
['User'],Aaron Castro,30,26149,9174,3252,5.0,980818214
['User'],Aaron Castro,30,26148,9174,3251,5.0,980135286
['User'],Aaron Castro,30,26147,9174,3248,4.0,994279539
['User'],Aaron Castro,30,26146,9174,3247,5.0,994439405
['User'],Aaron Castro,30,26145,9174,3245,3.0,1009341085
['User'],Aaron Castro,30,26144,9174,3242,4.0,1055788174
['User'],Aaron Castro,30,26159,9174,3289,5.0,1002769931
['User'],Aaron Castro,30,26158,9174,3288,4.0,986738419
['User'],Aaron Castro,30,26157,9174,3287,4.0,986738419
['User'],Aaron Castro,30,26156,9174,3274,3.0,994459012
['User'],Aaron Castro,30,26155,9174,3273,4.0,986738559
['User'],Aaron Castro,30,26154,9174,3271,4.0,986008739
['User'],Aaron Castro,30,26153,9174,3269,4.0,994289229
['User'],Aaron Castro,30,26152,9174,3258,4.0,986738559
['User'],Aaron Castro,30,26329,9174,4285,1.0,1036367646
['User'],Aaron Castro,30,26328,9174,4279,4.0,1060013921
['User'],Aaron Castro,30,26331,9174,4291,4.0,1033880299
['User'],Aaron Castro,30,26330,9174,4286,4.0,1036984289
['User'],Aaron Castro,30,26333,9174,4296,4.0,1033880299
['User'],Aaron Castro,30,26332,9174,4295,2.0,1033880299
['User'],Aaron Castro,30,26335,9174,4299,3.0,1033880263
['User'],Aaron Castro,30,26334,9174,4297,4.0,1033880299
['User'],Aaron Castro,30,26321,9174,4214,4.0,1029516219
['User'],Aaron Castro,30,26320,9174,4213,4.0,1029516219
['User'],Aaron Castro,30,26323,9174,4221,3.0,1035175467
['User'],Aaron Castro,30,26322,9174,4219,4.0,1030232487
['User'],Aaron Castro,30,26325,9174,4252,4.0,1033944353
['User'],Aaron Castro,30,26324,9174,4230,3.0,1031799315
['User'],Aaron Castro,30,26327,9174,4272,3.0,1039067403
['User'],Aaron Castro,30,26326,9174,4258,5.0,1033879863
['User'],Aaron Castro,30,26312,9174,4135,4.0,1023517288
['User'],Aaron Castro,30,26313,9174,4158,4.0,1024891611
['User'],Aaron Castro,30,26314,9174,4164,2.0,1024891677
['User'],Aaron Castro,30,26315,9174,4170,5.0,1027051203
['User'],Aaron Castro,30,26316,9174,4173,3.0,1027051268
['User'],Aaron Castro,30,26317,9174,4187,3.0,1046105730
['User'],Aaron Castro,30,26318,9174,4191,4.0,1030232314
['User'],Aaron Castro,30,26319,9174,4207,4.0,1029516219
['User'],Aaron Castro,30,26304,9174,4095,2.0,1019363168
['User'],Aaron Castro,30,26305,9174,4101,4.0,1019363168
['User'],Aaron Castro,30,26306,9174,4110,4.0,1020056711
['User'],Aaron Castro,30,26307,9174,4114,4.0,1060013900
['User'],Aaron Castro,30,26308,9174,4116,1.0,1020056711
['User'],Aaron Castro,30,26309,9174,4125,2.0,1021348305
['User'],Aaron Castro,30,26310,9174,4130,4.0,1022478671
['User'],Aaron Castro,30,26311,9174,4132,4.0,1029558644
['User'],Aaron Castro,30,26363,9174,4420,3.0,1060736279
['User'],Aaron Castro,30,26362,9174,4417,5.0,1041284839
['User'],Aaron Castro,30,26361,9174,4411,4.0,1046106724
['User'],Aaron Castro,30,26360,9174,4406,3.0,1039066739
['User'],Aaron Castro,30,26367,9174,4427,4.0,1041284839
['User'],Aaron Castro,30,26366,9174,4423,3.0,1040659215
['User'],Aaron Castro,30,26365,9174,4422,4.0,1041284839
['User'],Aaron Castro,30,26364,9174,4421,5.0,1040659215
['User'],Aaron Castro,30,26355,9174,4399,3.0,1038203534
['User'],Aaron Castro,30,26354,9174,4390,4.0,1045502600
['User'],Aaron Castro,30,26353,9174,4388,3.5,1060013944
['User'],Aaron Castro,30,26352,9174,4372,4.0,1036367914
['User'],Aaron Castro,30,26359,9174,4405,4.0,1038203534
['User'],Aaron Castro,30,26358,9174,4403,4.0,1038203534
['User'],Aaron Castro,30,26357,9174,4401,4.0,1038203534
['User'],Aaron Castro,30,26356,9174,4400,3.0,1038203534
['User'],Aaron Castro,30,26346,9174,4360,4.0,1036367914
['User'],Aaron Castro,30,26347,9174,4361,4.0,1036367914
['User'],Aaron Castro,30,26344,9174,4322,3.0,1035175594
['User'],Aaron Castro,30,26345,9174,4342,5.0,1042494862
['User'],Aaron Castro,30,26350,9174,4366,1.0,1036367914
['User'],Aaron Castro,30,26351,9174,4367,2.0,1036367914
['User'],Aaron Castro,30,26348,9174,4362,5.0,1036367914
['User'],Aaron Castro,30,26349,9174,4365,4.0,1039070904
['User'],Aaron Castro,30,26338,9174,4303,4.0,1039066538
['User'],Aaron Castro,30,26339,9174,4306,4.0,1033880263
['User'],Aaron Castro,30,26336,9174,4300,4.0,1033880263
['User'],Aaron Castro,30,26337,9174,4301,4.0,1033880263
['User'],Aaron Castro,30,26342,9174,4313,4.0,1033880263
['User'],Aaron Castro,30,26343,9174,4314,4.0,1033879938
['User'],Aaron Castro,30,26340,9174,4307,3.0,1039067617
['User'],Aaron Castro,30,26341,9174,4308,4.0,1033880263
['User'],Aaron Castro,30,26269,9174,3892,5.0,1019362987
['User'],Aaron Castro,30,26268,9174,3890,3.0,1010289168
['User'],Aaron Castro,30,26271,9174,3916,3.0,1011328056
['User'],Aaron Castro,30,26270,9174,3907,4.0,1015738983
['User'],Aaron Castro,30,26265,9174,3873,4.0,1009340636
['User'],Aaron Castro,30,26264,9174,3866,5.0,1009695904
['User'],Aaron Castro,30,26267,9174,3881,4.0,1012097954
['User'],Aaron Castro,30,26266,9174,3880,5.0,1017556925
['User'],Aaron Castro,30,26261,9174,3858,3.0,1009340636
['User'],Aaron Castro,30,26260,9174,3853,2.0,1006492955
['User'],Aaron Castro,30,26263,9174,3864,4.0,1020575100
['User'],Aaron Castro,30,26262,9174,3860,4.0,1008086617
['User'],Aaron Castro,30,26257,9174,3833,4.0,1055788107
['User'],Aaron Castro,30,26256,9174,3831,4.0,1009935138
['User'],Aaron Castro,30,26273,9174,3929,4.0,1011328004
['User'],Aaron Castro,30,26272,9174,3925,3.0,1009937419
['User'],Aaron Castro,30,26275,9174,3938,3.0,1011328004
['User'],Aaron Castro,30,26274,9174,3937,3.0,945114153
['User'],Aaron Castro,30,26277,9174,3975,4.0,1014004783
['User'],Aaron Castro,30,26276,9174,3941,5.0,1012169711
['User'],Aaron Castro,30,26279,9174,3981,4.0,1014004783
['User'],Aaron Castro,30,26278,9174,3979,4.0,1055791286
['User'],Aaron Castro,30,26281,9174,3983,3.0,1016419671
['User'],Aaron Castro,30,26280,9174,3982,2.0,1012830712
['User'],Aaron Castro,30,26283,9174,3997,4.0,1014004730
['User'],Aaron Castro,30,26282,9174,3994,5.0,1020056483
['User'],Aaron Castro,30,26285,9174,4011,4.0,1015205545
['User'],Aaron Castro,30,26284,9174,4005,4.0,1030933052
['User'],Aaron Castro,30,26287,9174,4013,4.0,1014613681
['User'],Aaron Castro,30,26286,9174,4012,3.0,1014613681
['User'],Aaron Castro,30,26288,9174,4018,4.0,1014613681
['User'],Aaron Castro,30,26289,9174,4020,3.0,1039065866
['User'],Aaron Castro,30,26290,9174,4037,4.0,1015713629
['User'],Aaron Castro,30,26291,9174,4044,3.0,1015205474
['User'],Aaron Castro,30,26292,9174,4046,4.0,1015205474
['User'],Aaron Castro,30,26293,9174,4055,1.0,1036123436
['User'],Aaron Castro,30,26294,9174,4058,4.0,1019363280
['User'],Aaron Castro,30,26295,9174,4059,2.0,1019363280
['User'],Aaron Castro,30,26296,9174,4069,5.0,1033397995
['User'],Aaron Castro,30,26297,9174,4072,4.0,1037686951
['User'],Aaron Castro,30,26298,9174,4074,5.0,1031799237
['User'],Aaron Castro,30,26299,9174,4078,3.0,1019363219
['User'],Aaron Castro,30,26300,9174,4081,3.0,1019363219
['User'],Aaron Castro,30,26301,9174,4082,4.0,1020056776
['User'],Aaron Castro,30,26302,9174,4083,3.0,1020056776
['User'],Aaron Castro,30,26303,9174,4094,4.0,1019363168
['User'],Aaron Castro,30,26243,9174,3729,4.0,1021348160
['User'],Aaron Castro,30,26242,9174,3726,3.0,1014533110
['User'],Aaron Castro,30,26241,9174,3714,2.0,996950542
['User'],Aaron Castro,30,26240,9174,3713,3.0,996950542
['User'],Aaron Castro,30,26247,9174,3776,4.0,1002769606
['User'],Aaron Castro,30,26246,9174,3766,5.0,1002769606
['User'],Aaron Castro,30,26245,9174,3762,4.0,1039070065
['User'],Aaron Castro,30,26244,9174,3743,4.0,1039066923
['User'],Aaron Castro,30,26251,9174,3796,5.0,1002769561
['User'],Aaron Castro,30,26250,9174,3793,3.0,1002769561
['User'],Aaron Castro,30,26249,9174,3791,4.0,1003621148
['User'],Aaron Castro,30,26248,9174,3784,4.0,1001732228
['User'],Aaron Castro,30,26255,9174,3828,3.0,1006492881
['User'],Aaron Castro,30,26254,9174,3827,4.0,1006148969
['User'],Aaron Castro,30,26253,9174,3824,4.0,1004923866
['User'],Aaron Castro,30,26252,9174,3822,4.0,1030333611
['User'],Aaron Castro,30,26258,9174,3848,3.0,1006492955
['User'],Aaron Castro,30,26259,9174,3850,4.0,1006492955
['User'],Andrew Willis,31,26435,9175,2499,3.5,1273542085
['User'],Andrew Willis,31,26434,9175,2488,3.0,1273541964
['User'],Andrew Willis,31,26433,9175,2426,4.5,1273720551
['User'],Andrew Willis,31,26432,9175,2393,5.0,1273542969
['User'],Andrew Willis,31,26439,9175,3142,4.0,1273541943
['User'],Andrew Willis,31,26438,9175,3132,4.0,1274150193
['User'],Andrew Willis,31,26437,9175,3023,4.0,1273541939
['User'],Andrew Willis,31,26436,9175,2971,4.5,1273542046
['User'],Andrew Willis,31,26443,9175,4144,4.5,1274150200
['User'],Andrew Willis,31,26442,9175,3890,4.5,1273720397
['User'],Andrew Willis,31,26441,9175,3881,3.5,1274150321
['User'],Andrew Willis,31,26440,9175,3824,4.0,1274150314
['User'],Andrew Willis,31,26447,9175,4786,4.5,1274150179
['User'],Andrew Willis,31,26446,9175,4712,3.5,1274150289
['User'],Andrew Willis,31,26445,9175,4441,3.5,1273553986
['User'],Andrew Willis,31,26444,9175,4414,4.5,1274149537
['User'],Andrew Willis,31,26450,9175,5645,4.0,1274150085
['User'],Andrew Willis,31,26451,9175,6147,4.0,1274149939
['User'],Andrew Willis,31,26448,9175,5045,4.5,1273720461
['User'],Andrew Willis,31,26427,9175,1795,4.0,1273541967
['User'],Andrew Willis,31,26426,9175,1609,4.5,1273542882
['User'],Andrew Willis,31,26425,9175,1548,4.5,1273541999
['User'],Andrew Willis,31,26424,9175,1538,4.5,1273542033
['User'],Andrew Willis,31,26431,9175,2173,4.5,1273542879
['User'],Andrew Willis,31,26430,9175,2081,4.5,1273720348
['User'],Andrew Willis,31,26429,9175,2023,4.0,1273720582
['User'],Andrew Willis,31,26428,9175,1862,4.5,1273542808
['User'],Andrew Willis,31,26419,9175,996,4.5,1273714380
['User'],Andrew Willis,31,26418,9175,983,4.5,1273542817
['User'],Andrew Willis,31,26417,9175,981,4.5,1273720435
['User'],Andrew Willis,31,26416,9175,973,4.5,1273542870
['User'],Andrew Willis,31,26423,9175,1169,3.0,1273542066
['User'],Andrew Willis,31,26422,9175,1137,4.0,1273542028
['User'],Andrew Willis,31,26421,9175,1071,4.0,1273542012
['User'],Andrew Willis,31,26420,9175,1008,4.5,1273714490
['User'],Andrew Willis,31,26410,9175,661,3.5,1273720368
['User'],Andrew Willis,31,26411,9175,714,4.5,1273720163
['User'],Andrew Willis,31,26408,9175,491,5.0,1273543009
['User'],Andrew Willis,31,26409,9175,504,4.0,1273720299
['User'],Andrew Willis,31,26414,9175,901,3.0,1273542081
['User'],Andrew Willis,31,26415,9175,963,2.0,1273542019
['User'],Andrew Willis,31,26412,9175,744,4.0,1273714421
['User'],Andrew Willis,31,26413,9175,899,4.5,1273714480
['User'],Andrew Willis,31,26402,9175,118,4.5,1273714533
['User'],Andrew Willis,31,26403,9175,251,4.0,1273720416
['User'],Andrew Willis,31,26400,9175,44,4.5,1273720546
['User'],Andrew Willis,31,26401,9175,65,3.5,1273633559
['User'],Andrew Willis,31,26406,9175,355,3.5,1273541973
['User'],Andrew Willis,31,26407,9175,362,4.0,1273542073
['User'],Andrew Willis,31,26404,9175,285,4.5,1273714417
['User'],Andrew Willis,31,26405,9175,303,4.0,1273542992
['User'],Andrew Willis,31,26399,9175,43,4.0,1273541953
['User'],Andrew Willis,31,26466,9175,7522,3.5,1273720454
['User'],Andrew Willis,31,26467,9175,7527,5.0,1273897820
['User'],Andrew Willis,31,26464,9175,7431,4.0,1274150047
['User'],Andrew Willis,31,26465,9175,7498,4.5,1273542596
['User'],Andrew Willis,31,26461,9175,6963,5.0,1274150005
['User'],Andrew Willis,31,26460,9175,6935,5.0,1273542984
['User'],Andrew Willis,31,26463,9175,7396,4.0,1273720329
['User'],Andrew Willis,31,26462,9175,7132,4.5,1273720384
['User'],Andrew Willis,31,26457,9175,6772,4.0,1274157016
['User'],Andrew Willis,31,26456,9175,6647,4.5,1274150130
['User'],Andrew Willis,31,26459,9175,6839,4.0,1273720255
['User'],Andrew Willis,31,26458,9175,6816,4.5,1274150341
['User'],Andrew Willis,31,26453,9175,6402,4.0,1274150249
['User'],Andrew Willis,31,26452,9175,6177,4.5,1274149910
['User'],Andrew Willis,31,26455,9175,6555,4.5,1274149580
['User'],Andrew Willis,31,26454,9175,6404,4.0,1273720591
['User'],Andrew Willis,31,26449,9175,5146,5.0,1273542961
['User'],Angela Carr,32,26469,9176,29,3.0,834828185
['User'],Angela Carr,32,26468,9176,5,4.0,834828285
['User'],Angela Carr,32,26471,9176,58,3.0,834828337
['User'],Angela Carr,32,26470,9176,43,4.0,834828440
['User'],Angela Carr,32,26473,9176,146,5.0,834828059
['User'],Angela Carr,32,26472,9176,117,5.0,834828155
['User'],Angela Carr,32,26475,9176,154,3.0,834828318
['User'],Angela Carr,32,26474,9176,149,4.0,834828085
['User'],Angela Carr,32,26477,9176,166,3.0,834828318
['User'],Angela Carr,32,26476,9176,163,4.0,834828085
['User'],Angela Carr,32,26479,9176,199,4.0,834828285
['User'],Angela Carr,32,26478,9176,171,3.0,834828227
['User'],Angela Carr,32,26480,9176,203,4.0,834828137
['User'],Angela Carr,32,26481,9176,217,2.0,834828168
['User'],Angela Carr,32,26482,9176,222,5.0,834828108
['User'],Angela Carr,32,26483,9176,243,3.0,834828268
['User'],Angela Carr,32,26484,9176,252,4.0,834828302
['User'],Angela Carr,32,26485,9176,257,3.0,834828185
['User'],Angela Carr,32,26486,9176,281,5.0,834828123
['User'],Angela Carr,32,26487,9176,285,2.0,834828059
['User'],Angela Carr,32,26488,9176,287,3.0,834828155
['User'],Angela Carr,32,26489,9176,301,3.0,834828108
['User'],Angela Carr,32,26490,9176,302,3.0,834828168
['User'],Angela Carr,32,26491,9176,317,3.0,834828337
['User'],Angela Carr,32,26492,9176,321,4.0,834828248
['User'],Angela Carr,32,26493,9176,328,4.0,834828085
['User'],Angela Carr,32,26494,9176,333,5.0,834828084
['User'],Angela Carr,32,26495,9176,334,3.0,834828337
['User'],Angela Carr,32,26510,9176,515,5.0,834828248
['User'],Angela Carr,32,26511,9176,540,3.0,834828085
['User'],Angela Carr,32,26508,9176,425,5.0,834828155
['User'],Angela Carr,32,26509,9176,446,5.0,834828286
['User'],Angela Carr,32,26506,9176,408,4.0,834828302
['User'],Angela Carr,32,26507,9176,410,4.0,834828361
['User'],Angela Carr,32,26504,9176,400,3.0,834828199
['User'],Angela Carr,32,26505,9176,402,3.0,834828123
['User'],Angela Carr,32,26502,9176,389,2.0,834828185
['User'],Angela Carr,32,26503,9176,397,3.0,834828632
['User'],Angela Carr,32,26500,9176,363,3.0,834828059
['User'],Angela Carr,32,26501,9176,380,3.0,834828155
['User'],Angela Carr,32,26498,9176,350,4.0,834828248
['User'],Angela Carr,32,26499,9176,360,4.0,834828361
['User'],Angela Carr,32,26496,9176,340,5.0,834828248
['User'],Angela Carr,32,26497,9176,347,3.0,834828227
['User'],Angela Carr,32,26515,9176,546,2.0,834828108
['User'],Angela Carr,32,26514,9176,543,4.0,834828059
['User'],Angela Carr,32,26513,9176,542,5.0,834828059
['User'],Angela Carr,32,26512,9176,541,5.0,834828337
['User'],Cynthia Owens,33,26633,9177,3688,5.0,1032679978
['User'],Cynthia Owens,33,26632,9177,3687,3.0,1032678352
['User'],Cynthia Owens,33,26635,9177,3726,3.0,1034930125
['User'],Cynthia Owens,33,26634,9177,3717,4.0,1032768802
['User'],Cynthia Owens,33,26637,9177,3820,4.0,1032677282
['User'],Cynthia Owens,33,26636,9177,3779,3.0,1032679488
['User'],Cynthia Owens,33,26639,9177,3833,4.0,1034930060
['User'],Cynthia Owens,33,26638,9177,3828,4.0,1032678268
['User'],Cynthia Owens,33,26625,9177,3647,4.0,1032680375
['User'],Cynthia Owens,33,26624,9177,3607,3.0,1032680212
['User'],Cynthia Owens,33,26627,9177,3663,3.0,1033604322
['User'],Cynthia Owens,33,26626,9177,3648,3.0,1032767204
['User'],Cynthia Owens,33,26629,9177,3668,4.0,1032859151
['User'],Cynthia Owens,33,26628,9177,3665,2.0,1032677637
['User'],Cynthia Owens,33,26631,9177,3676,4.0,1032676888
['User'],Cynthia Owens,33,26630,9177,3669,4.0,1032676792
['User'],Cynthia Owens,33,26648,9177,3970,2.0,1032678432
